protid	UMAP1	UMAP2
A0A0T6VZV9	-13.959827	11.816053
A0A0T6XPB5	19.258978	8.032836
A0A0T7A851	19.013483	8.427044
A0A0T7BXR9	-8.518425	1.4786618
A0A0T7BY81	3.4918315	-2.5621295
A0A0T7CMP2	-0.54109377	14.828183
A0A0T7D7K4	-3.372879	-8.0372925
A0A0T7DSV7	-3.3538294	-7.866489
A0A0T7EKC8	-3.361833	-7.888134
A0A0T7EUL3	-4.9517603	-8.237008
A0A0T7FQV5	18.950932	4.220297
A0A0T7GTG8	19.648739	5.457988
A0A0T7L2K3	-3.1985075	16.233536
A0A0T9J3A2	-6.941834	-8.218427
A0A0T9KJI1	-6.919031	-6.8921824
A0A0T9LHP8	-6.387868	-8.75555
A0A0T9M813	-6.6416073	-7.883601
A0A0T9NE54	-7.1891704	-8.594699
A0A0T9NH65	-7.31482	-8.132537
A0A0T9PFV0	-7.2087097	-7.4653277
A0A0T9QES0	-7.3595743	-7.6715817
A0A0T9SXG6	-6.749273	-8.572571
A0A0T9TND3	-2.1740267	-7.779896
A0A0T9TU66	-7.0612035	-7.897411
A0A0T9UBW4	-6.670861	-7.6368647
A0A0T9UG98	-2.1270225	-7.8608913
A0A0T9XTI8	-13.747665	5.20794
A0A0U0WCY0	-5.392101	-1.2386272
A0A0U0YAA2	-5.4651237	-1.3617663
A0A0U0ZHV5	-5.5878444	-1.1775914
A0A0U1DCL4	-4.190402	1.5609286
A0A0U1DR01	-5.5365806	-1.0902511
A0A0U1HV34	-2.0171616	-7.929682
A0A0U1I8W4	-6.8072267	-6.9090567
A0A0U1KDM3	-7.2490783	-7.549719
A0A0U1L0H3	14.235713	4.766981
A0A0U1NIA7	8.0985155	-6.41093
A0A0U1NW29	3.3591979	3.3609295
A0A0U1NZ23	6.2628727	5.274133
A0A0U1NZE7	11.588644	11.440498
A0A0U1Q0R8	-6.158842	7.185789
A0A0U1QKJ1	-0.75142765	-4.230495
A0A0U1QXW6	-6.7717743	-8.849601
A0A0U2B7T8	5.5236077	4.9471307
A0A0U2KEC6	12.293949	-0.30045134
A0A0U2KW34	-3.0203168	11.021111
A0A0U2XT14	-6.02972	-2.9972098
A0A0U2XV82	6.493851	5.3197775
A0A0U2Y300	1.607144	10.63803
A0A0U3B2U6	-3.9394882	5.504174
A0A0U3ED01	-2.348043	9.792774
A0A0U3I2D7	0.16577972	-9.177594
A0A0U3I7H7	-16.226332	0.5394036
A0A0U3JNQ1	-1.8176893	9.212495
A0A0U3KPC3	-11.832652	-3.029409
A0A0U3MF14	2.9307115	4.3323593
A0A0U3PEI6	-5.8150764	5.540939
A0A0U3PT92	-13.029469	-1.3201169
A0A0U3QCY8	-10.473032	6.4193673
A0A0U3R0E7	-6.6565456	-2.4787219
A0A0U3RN23	-17.52466	1.8292617
A0A0U3RRE1	-5.9527707	-2.7431726
A0A0U3T504	-12.713314	-8.603134
A0A0U3TCI9	-6.834279	-8.195453
A0A0U4BK93	1.1923835	5.2035494
A0A0U4BSR2	5.5545177	4.292854
A0A0U4DAD6	-11.221292	16.55913
A0A0U4GPT7	4.396185	10.313604
A0A0U4HCZ0	-6.817262	-6.8767104
A0A0U4NDE3	3.1950705	17.646648
A0A0U4VTP1	3.2146595	18.047758
A0A0U4WDR7	4.3749833	14.68243
A0A0U4WZY7	-3.1077619	2.4618018
A0A0U4XYL5	-3.0391111	10.475433
A0A0U5B346	-6.178619	8.545841
A0A0U5FC98	3.9791296	2.351671
A0A0U5FXD9	-3.6560478	4.377324
A0A0U5HPC3	13.568099	-1.2467986
A0A0U5IQL5	-1.8758947	6.6288795
A0A0U5K1J3	4.733401	3.1631916
A0A0U5KCP9	12.445786	-0.3110658
A0A0U5KES3	4.5846357	3.3872309
A0A0U5L2C0	-6.278787	-9.118022
A0A0U5MLY9	7.825886	-7.118117
A0A0V0PT54	-7.410745	9.543484
A0A0V0Q704	7.2506	-0.9652882
A0A0V7ZBQ0	10.463047	9.2560005
A0A0V7ZMQ4	3.4977703	-2.5050218
A0A0V8GG00	4.4032893	14.79377
A0A0V8HXK1	-6.317163	-2.1581357
A0A0V8IVN3	-6.317736	-3.0673122
A0A0V8JLU8	4.5028977	2.087265
A0A0V8SWI1	1.9131153	23.290287
A0A0V8T959	2.0456104	1.5269175
A0A0V9JGZ7	-13.575277	5.6610975
A0A0V9UMX9	-4.762643	1.1314076
A0A0W0HDC1	2.3727157	23.761072
A0A0W0HNE4	1.6975659	19.568789
A0A0W0HW39	3.632597	24.237339
A0A0W0IKJ3	1.5946702	22.754215
A0A0W0M4T6	1.3090411	22.72787
A0A0W0N8Y8	1.7855035	23.985756
A0A0W0R1J1	-1.6458161	16.314764
A0A0W0RW53	-1.7986848	17.406958
A0A0W0SBV2	-0.71017486	17.780655
A0A0W0SR90	-1.3762429	16.493084
A0A0W0SUY4	-6.0442476	11.652454
A0A0W0TU97	-2.9144235	16.818954
A0A0W0TUJ9	-6.13145	11.533164
A0A0W0UJA0	-5.8638425	11.809444
A0A0W0VC45	-5.929372	11.603976
A0A0W0VIH8	-2.1056273	17.685804
A0A0W0VLJ3	-0.7949865	16.316885
A0A0W0WGH6	-6.011378	11.671532
A0A0W0WJS4	-0.8228796	17.16893
A0A0W0X3L0	-1.4861921	16.4267
A0A0W0XGT0	-2.9407105	16.79193
A0A0W0XMY4	-6.106614	11.636794
A0A0W0Y7H7	-6.0420427	11.72422
A0A0W0YQ06	-2.2051835	17.755337
A0A0W0YZM5	-2.0922503	17.440437
A0A0W0Z8B0	-5.9863644	10.657133
A0A0W0ZCW2	-0.46491864	17.810349
A0A0W0ZQ47	1.2149711	15.975364
A0A0W0ZQK0	0.51129174	16.544306
A0A0W1ADK7	-2.6886542	17.26663
A0A0W1AJE8	-2.566089	16.49719
A0A0W1AYV6	2.2063327	11.854125
A0A0W1DG42	7.009977	-7.660318
A0A0W1DQ08	7.057119	-7.981374
A0A0W1EQJ9	7.3101873	-8.033679
A0A0W1F3E0	7.2383757	-7.884643
A0A0W1GR43	6.5430603	-7.6211176
A0A0W1I8Q0	7.4126267	-8.019996
A0A0W1KK31	1.6874299	1.5500418
A0A0W1KV31	0.36443636	-9.384083
A0A0W1L7V4	0.41134134	-9.275316
A0A0W1QLR6	7.54842	-6.613878
A0A0W1R7Y9	2.5103602	7.9078317
A0A0W1RSM4	-4.4851127	9.182513
A0A0W1SN82	2.3200424	2.312186
A0A0W1SWM6	4.7481246	2.5054407
A0A0W7TMJ4	-0.31211442	-4.240876
A0A0W7U6L9	-11.212892	9.794847
A0A0W7WCQ8	-0.3178732	6.05107
A0A0W7WN79	15.047159	8.539133
A0A0W7XBB9	2.867336	13.708739
A0A0W7YM83	0.7471859	6.353832
A0A0W7Z2W4	0.055957977	16.525501
A0A0W8H6Z1	3.854752	24.357346
A0A0W8IQ74	-5.229321	-3.0520158
A0A0W8JI92	-4.3918996	-7.130019
A0A0X1KUK4	-4.563429	-6.985791
A0A0X1RZI0	1.3414953	5.821278
A0A0X1SWU0	0.7168035	23.037792
A0A0X3AMS7	1.6013578	9.120675
A0A0X3QP06	-18.316067	1.6459899
A0A0X3T6U9	4.555308	10.31259
A0A0X3TIU6	4.8583713	10.3442
A0A0X3UA23	5.060776	5.3904552
A0A0X3V7E1	-8.296815	7.5663247
A0A0X3W1C9	-13.038098	-1.4666578
A0A0X3WNL0	-4.702459	14.6711445
A0A0X3XAM4	-11.936607	-5.1803694
A0A0X3XKY7	-13.151939	-2.7602372
A0A0X3YBN0	4.117864	9.821184
A0A0X4EK82	-7.1569858	-8.239836
A0A0X7A3C4	17.989405	3.714417
A0A0X7JRH9	-11.484135	-6.0132804
A0A0X7K7V1	3.0308077	24.119022
A0A0X8C1T6	7.2629347	2.8500955
A0A0X8D0A5	4.4494867	14.831139
A0A0X8F2G1	1.0653096	22.462996
A0A0X8FBA7	-2.0857506	13.38193
A0A0X8GPH5	-0.87844944	17.370949
A0A0X8JAT6	4.6179338	10.88655
A0A0X8JI30	3.194769	3.2289715
A0A0X8K2Q1	12.282409	11.306042
A0A0X8LNF9	-5.215845	-7.942176
A0A0X8V1C6	11.585174	1.2604171
A0A0X8X875	7.1920896	6.2621417
A0A0X9VZP1	-5.3481207	-8.977185
A0A100HXY7	6.798783	11.239914
A0A100HZT1	11.606118	11.464879
A0A100VT52	1.4182796	13.097311
A0A100W436	-4.7557864	2.0613332
A0A100WBN8	-5.559603	-5.0070467
A0A100WTP5	-4.696464	1.1106526
A0A100XH54	-4.674009	1.9278123
A0A100ZCQ0	-4.2139697	1.3577857
A0A101A9Y9	-4.5628333	0.9684714
A0A101C5D9	-1.1350534	-10.109304
A0A101CLC7	-1.3633589	-10.238328
A0A101CPB6	3.8372219	8.728461
A0A101D3G5	4.543901	16.166765
A0A101G1P7	1.8594198	-4.963085
A0A101GKV9	5.96614	5.3448515
A0A101IXC4	-2.685452	6.9010444
A0A101IXE4	0.32796168	10.258664
A0A101J443	-0.99686104	9.109991
A0A101J512	-4.433063	9.744467
A0A101JZL9	10.519621	8.992658
A0A101L4U2	-5.73388	-2.9291468
A0A101NGU8	-12.899203	-3.4328916
A0A101QWQ7	-13.017104	-3.0678258
A0A101RRU9	-12.952323	-1.6331776
A0A101S9Z4	-12.644905	-0.12860018
A0A101TLH4	-13.021846	-2.2213156
A0A101UH32	-11.709556	-3.2718792
A0A101VN06	-5.7241855	5.6501355
A0A101VQX4	-4.464554	4.065508
A0A102DE50	6.7981544	-6.799572
A0A102DG42	6.3059	-7.5474625
A0A102L8I6	-11.0434065	17.287138
A0A102PH88	-11.0121	17.253666
A0A103B7L6	-10.775999	16.302687
A0A103E6P9	-10.514042	17.072794
A0A103L8P9	-10.283754	16.395575
A0A103RVC1	-11.108348	17.118845
A0A103Z0I7	19.549372	6.788479
A0A104DPN3	-10.813009	16.84348
A0A104XNI9	-11.093314	17.343716
A0A105L672	-10.744149	16.731346
A0A105LVZ7	-11.2148075	16.561602
A0A105TF97	1.3138043	19.788214
A0A105TSJ4	-1.8747573	-4.8814654
A0A105Z1K7	-10.393768	16.58779
A0A106BUV8	-2.9458866	17.432148
A0A106E9P9	-11.030561	16.356045
A0A107CK36	-10.9169655	17.107788
A0A107GFQ8	-10.598114	17.067402
A0A107IGS2	-11.277584	16.761456
A0A108E6U2	-11.129674	16.352169
A0A108G3E3	-11.015822	16.61379
A0A108TB12	5.017526	1.7238135
A0A109BJP9	-5.788116	5.931129
A0A109D8H4	-4.724199	-7.7956314
A0A109DCC4	12.344016	-0.37963828
A0A109GJ28	-1.2234377	-1.4483103
A0A109K2E3	19.480175	5.354103
A0A109KKA3	1.4771799	24.047575
A0A109LZ89	6.45209	-8.1347275
A0A109Q7R0	16.378069	5.9842176
A0A109QX39	-5.801947	2.1359434
A0A109REI2	-6.252954	8.399778
A0A109SZQ7	1.0541028	3.0972474
A0A109XY28	0.039747506	14.746823
A0A117EAE7	-12.130994	-4.0511427
A0A117EGI4	-13.113282	-1.3701258
A0A117IJ88	-5.02081	0.9576551
A0A117IW72	-11.7635145	-3.3880708
A0A117JIS8	-4.0975986	1.1979868
A0A117JRM7	-4.452606	1.2831236
A0A117KA73	-12.33802	-3.855154
A0A117L0K6	14.211443	4.5297985
A0A117LYM3	-1.0067909	9.264238
A0A117M4K6	13.784516	3.6031516
A0A117NBX8	3.1729248	18.15535
A0A117P4L8	-13.124891	-3.0483923
A0A117PMP4	-12.834099	-1.5442626
A0A117Q4P8	-11.8779745	-5.6089926
A0A117QCQ1	-13.06419	-2.2521265
A0A117RAL1	-12.784483	-2.0099316
A0A117RFN6	-13.224325	-2.4958751
A0A117S4J5	5.963435	-7.6268373
A0A117UV96	6.429502	-8.260964
A0A117VHG3	-11.025134	16.325167
A0A118DUR1	-10.749022	16.854898
A0A118Q0D8	-11.149441	17.258047
A0A118XDV1	-10.968571	16.71341
A0A119DJ49	-11.1276245	16.955755
A0A119SUY7	-11.346326	16.60467
A0A120DY58	-10.762734	17.152908
A0A120EUP6	2.9093692	6.8017373
A0A120FS49	10.502102	9.018523
A0A120MYY7	12.0128765	1.7922932
A0A124BRW8	6.296045	4.145989
A0A124F513	-1.971864	-4.921234
A0A124FUW1	-2.766437	6.948272
A0A124FUW2	0.30596325	10.150896
A0A124G814	-12.89881	-3.3003435
A0A124HEG7	-12.92343	-0.49250838
A0A124HLE0	-4.7033334	14.614942
A0A124IF75	-12.708536	-3.6774337
A0A124IXJ8	1.3211089	13.180599
A0A125MHA3	8.454875	6.1443048
A0A125QJI2	-6.027	5.996786
A0A125SES1	-10.951669	16.45932
A0A125TZR0	2.7209964	6.9178033
A0A125WBS1	-3.2484844	16.18177
A0A126NKR6	13.165065	-0.85704494
A0A126P2T7	9.814673	8.952948
A0A126PWR9	-4.1918306	5.4259124
A0A126R9W3	9.371379	-0.63955027
A0A126RIP6	9.446015	-1.1635926
A0A126SBI5	3.0910301	18.36511
A0A126STG0	-6.6938057	-1.5692365
A0A126UWH3	16.020756	8.930603
A0A126W3Z1	-18.409721	1.5243706
A0A126Y4N5	-12.016403	-4.6995325
A0A126ZHT0	6.55023	15.359369
A0A127A361	5.9520473	5.7688313
A0A127B4S4	4.0145164	13.487475
A0A127B638	3.234819	11.528546
A0A127CLA8	16.621119	4.4792366
A0A127F028	10.925119	4.1461906
A0A127F9B0	0.07331661	5.0692306
A0A127H3B2	-0.6951763	4.176248
A0A127HTN8	3.086975	22.434702
A0A127JZ11	2.3079884	13.293565
A0A127K2T7	-2.781158	16.84517
A0A127M2D8	5.3829746	12.314118
A0A127MJA8	5.8290114	-7.29161
A0A127ML04	2.174207	24.032152
A0A127P955	-9.853905	17.06694
A0A127PE17	4.6958637	10.13417
A0A127Q6A3	5.2624936	10.544493
A0A127QLG9	-9.857897	17.017338
A0A127QW14	5.492378	10.592165
A0A127R1C9	-9.627006	17.080246
A0A127V7C1	9.58032	3.1550236
A0A127VDR5	-0.61885464	-5.185132
A0A128EQH7	6.1764264	-2.58667
A0A128FGA7	1.5350833	3.9444585
A0A128FI62	1.5042449	4.0247326
A0A132C554	-10.700484	16.850351
A0A132DM28	-10.721131	16.304304
A0A132EGJ8	-11.055003	16.773773
A0A132F390	-10.83962	16.736029
A0A132HNI2	6.486489	11.038882
A0A132MZ35	-12.974157	-2.7420154
A0A132NJV6	-14.469192	-8.162463
A0A132PHI7	-8.652839	5.5715055
A0A132T9Q3	-4.3478646	1.2275574
A0A132U4D0	2.4775896	11.979246
A0A133KEW5	3.0647933	12.412288
A0A133KMT7	-8.745786	-3.2824197
A0A133KYA5	-8.780931	-3.8028905
A0A133N2U1	-2.6100347	13.830996
A0A133NIB3	-8.719528	-4.1176653
A0A133NPH3	-8.77096	-3.919764
A0A133P2A3	-8.67311	-4.1666255
A0A133PQ91	4.316433	6.733281
A0A133Q629	12.0349045	1.5179381
A0A133Q6Z2	-0.15416041	7.3870087
A0A133QW04	12.437004	1.237251
A0A133S742	-3.8877203	10.709361
A0A133SC65	6.6846848	5.448877
A0A133XE01	-1.4036622	17.089993
A0A133XPM2	-3.4061399	-4.029412
A0A133ZDS9	5.92728	1.2768714
A0A134AI61	-2.2842546	13.576478
A0A134B787	-3.322083	-3.9955916
A0A134BAR6	-3.2992704	-4.0061545
A0A134BM49	1.3481157	1.7030919
A0A134BVH6	-3.9182029	10.541644
A0A134C3D4	7.226001	7.5874853
A0A134C5D5	-3.9508924	10.533902
A0A134CEX5	7.307207	7.6884074
A0A134CG86	7.4347453	7.6424384
A0A134CK19	3.0579457	2.5792317
A0A134DGY5	-9.913753	6.818392
A0A135HXF4	16.4724	4.876401
A0A135IAS8	1.5445038	4.1550922
A0A135NMW1	0.4780006	20.766756
A0A135P4J4	17.98047	3.840628
A0A135WKH5	-2.3751276	-9.919185
A0A135YSB1	7.384386	3.0186563
A0A135Z3I5	-8.786254	-4.1937113
A0A135ZJV3	-4.748969	-9.038557
A0A136BFT3	-2.5445151	-1.0985556
A0A136HEJ5	-0.06621838	10.345691
A0A136HNU7	-3.5455227	-8.239739
A0A136HXN3	-4.27372	5.3901534
A0A136KBM4	0.092805676	17.122824
A0A136L6H7	4.7191525	15.59217
A0A136LJV4	6.361351	5.2472277
A0A136LK02	4.685185	4.169779
A0A136MFV2	-1.5946039	12.796431
A0A136N1I7	4.348872	14.245412
A0A136PDH3	6.3656216	5.110751
A0A136PGW9	4.267359	12.518941
A0A136PXG8	-2.9392786	19.703133
A0A136Q2N6	3.1776252	11.761941
A0A136QDL4	1.4279406	19.670492
A0A137RGL6	6.7080584	-5.938966
A0A137RJB3	0.69497865	4.3045983
A0A137SIJ8	-14.427917	12.727591
A0A137SVN0	-0.1945515	7.3218846
A0A137SWF3	0.8282339	9.209318
A0A138A843	-4.645301	14.338268
A0A139BWF5	-4.0735307	9.377084
A0A139CEM1	-5.4011726	11.2142315
A0A139CPT5	4.1323023	11.637442
A0A139CSR3	4.177909	11.578874
A0A139D3Q5	1.4472833	4.672527
A0A139DDI5	-14.014159	11.803399
A0A139KH16	8.870678	6.4859033
A0A139KKY4	4.678489	1.8119231
A0A139KQL5	4.1297474	10.280585
A0A139LKW5	-2.837986	-4.1257777
A0A139LUH5	8.767214	6.3563437
A0A139SX13	4.37967	21.977755
A0A139TMN7	14.181014	4.6027493
A0A139WUB1	4.00184	-2.140139
A0A140DVR3	-1.0636703	13.2597275
A0A140E6Y7	-6.2975554	10.763984
A0A140HF93	-8.554924	5.5087814
A0A140HF94	-0.7757366	0.42991313
A0A140HF95	3.3645504	11.988414
A0A140HF96	-8.733938	5.590272
A0A140HF97	-8.571677	5.4302554
A0A140HF98	-8.732273	5.470991
A0A140HF99	-8.543025	5.447875
A0A140HFA0	-8.703237	5.4742813
A0A140HFA2	-8.540775	5.567644
A0A140J129	-2.4461756	16.90363
A0A140K4K0	3.7154164	-2.5122113
A0A140N7Q4	-14.636683	5.5528135
A0A140NGA5	-6.5853205	-7.504616
A0A142BIS0	6.4245577	5.27871
A0A142EQ96	-0.7453577	3.299119
A0A142FSL3	-13.952761	11.737914
A0A142G9M8	-5.48855	11.471701
A0A142HFY7	3.6646268	5.249464
A0A142IKV7	4.097278	22.303152
A0A142JJA2	-1.4778732	17.474157
A0A142JQI6	7.588157	11.807786
A0A142L413	-0.8275987	1.4639556
A0A142LNG9	5.3323298	10.404739
A0A142M9X6	16.504362	4.861034
A0A142N483	3.6021066	23.619001
A0A142NRE3	11.962247	12.481638
A0A142PGK4	-10.822051	16.414413
A0A142W4K7	7.3167844	-7.9168234
A0A142WPZ7	-0.49839818	-4.2611475
A0A142XQ17	-0.71353006	1.1555604
A0A142Y007	8.229161	10.189212
A0A142YL83	4.7437468	-3.6965985
A0A143BC41	6.824382	8.586188
A0A143BJR6	-0.18434574	4.8173842
A0A143BNN2	2.092108	3.206337
A0A143CD71	-12.506375	-3.721415
A0A143DH07	5.821811	-7.9931154
A0A143G3C4	-16.24561	0.67112213
A0A143G9A5	1.7211336	24.121382
A0A143HPZ5	1.7202479	-1.544469
A0A143PS29	12.982254	3.7306924
A0A143PZX4	4.4684434	2.900042
A0A143Q7R5	-8.670672	5.746885
A0A143QPG7	-4.863325	1.3037845
A0A143X815	9.448937	-1.7416677
A0A143X9R6	5.650006	3.4772854
A0A143XKN0	2.9689808	15.998983
A0A143XZU0	-1.3135432	-4.309655
A0A143Y571	0.08272251	-3.6825697
A0A143Y5W7	-1.5282152	13.050729
A0A143YEM8	-1.6914757	13.079985
A0A143YUS8	-1.2249817	13.223604
A0A143Z8J2	-1.642494	12.972208
A0A143ZE80	18.731495	4.7531204
A0A143ZRA9	2.2707293	7.3212423
A0A144PW35	-0.86287004	3.9558842
A0A145X3P2	-18.486967	0.5063242
A0A146ASQ0	-0.78536963	14.753152
A0A146G285	10.69814	1.7447746
A0A147DR33	-5.8076787	2.1313744
A0A147DVS9	0.7996065	1.8417987
A0A147EG17	7.890391	-8.0261755
A0A147EPV5	0.059257653	5.9053025
A0A147EXH3	-9.90774	6.394771
A0A147F6V8	-10.575504	6.7552958
A0A147GJM9	2.9847825	18.611609
A0A147GQI7	-0.390535	1.0623357
A0A147H9E7	4.550471	21.965866
A0A147I7P0	5.9784007	7.3978915
A0A147IZ98	7.9407983	-6.39236
A0A147J3C3	7.0867167	-6.878448
A0A147J8R8	7.883776	-6.659092
A0A147KAA3	-3.9281309	10.973087
A0A147KGS5	4.3756037	4.3492637
A0A148KL50	-3.7305632	5.706981
A0A148N755	-4.18439	11.572743
A0A149PU62	-9.418836	17.184938
A0A149Q7Q8	1.0484712	10.752346
A0A149QBE6	13.756016	-1.439997
A0A149QVZ1	-3.221373	5.0760255
A0A149RJU7	0.857219	10.706278
A0A149RZ06	-3.6203063	4.5115523
A0A149S373	-3.1775615	5.06449
A0A149SPX0	-3.3256874	5.023331
A0A149TEU9	-3.5191512	4.592234
A0A149TT37	-3.0556672	10.42548
A0A149TVD8	-2.9815457	10.428314
A0A149UDS3	-3.35503	4.8451295
A0A149UIE4	0.9913652	10.741302
A0A149UYJ8	1.04759	10.851046
A0A149V0W1	0.9700653	10.753016
A0A149VFD1	0.76993203	10.660574
A0A149VSI9	-4.080245	9.40251
A0A149W1I7	-1.0587186	17.247316
A0A149ZW59	-4.285561	1.6234593
A0A150AIT5	4.9075637	5.1679144
A0A150AK42	6.190687	5.4561267
A0A150C7G6	-1.8152984	-1.6138352
A0A150CJ43	-2.1834402	-1.7369244
A0A150HAY0	3.2825108	1.0721635
A0A150HG92	-10.0095	7.1299715
A0A150HXP2	-17.473032	0.33992544
A0A150NZ25	-1.23268	12.881209
A0A150PV22	-0.7004106	11.753219
A0A150Q4U2	-1.3151513	12.795452
A0A150RSZ0	-1.2449118	12.510871
A0A150SH28	-1.2747425	12.74559
A0A150TRH2	-1.0469226	12.364818
A0A150UKE9	16.475136	5.182872
A0A150VWQ3	-12.767931	-3.2547352
A0A150WEY9	-12.05045	0.2097242
A0A150WKP3	-12.350616	-0.058551647
A0A150Z9V0	16.42152	5.500927
A0A151B2S6	3.2031863	7.614246
A0A151BT09	-0.72631353	8.50823
A0A151CF75	6.7394953	3.18654
A0A151G0X2	9.421171	-2.0528264
A0A151JJQ0	-4.60776	-7.0805697
A0A151QJ34	6.8148465	11.274882
A0A151UQA4	-2.5497327	-0.5969187
A0A151XXD5	-17.947552	0.12374044
A0A151Y2K8	-17.656887	1.9390658
A0A151YQ01	-18.275597	1.5251302
A0A154BV64	13.989773	4.025089
A0A154BZN3	-2.3390164	7.0951605
A0A154IP88	19.427486	4.1216083
A0A154L3G7	10.515312	-2.1123927
A0A154MD54	-4.849377	1.007836
A0A154QDH7	-0.27648613	17.72077
A0A154QKW5	-4.4143267	11.611574
A0A154R461	2.4057095	18.193111
A0A154R5W0	0.16557284	17.162405
A0A154V1H8	4.9486837	8.66012
A0A154VH14	10.115924	-1.8429526
A0A154W9V4	7.8758526	-8.149675
A0A154Z9D9	-7.452834	-7.9503613
A0A156VG08	-7.2279205	-7.2444086
A0A157MHG5	-1.9046273	-7.9999
A0A157S5A5	-0.64027965	14.76912
A0A157SJJ1	-0.30931187	14.778893
A0A157Z7I9	-9.509301	16.674988
A0A157ZU55	-10.808312	16.941507
A0A158ACI1	-9.48376	16.570786
A0A158B1M1	-10.352624	16.650642
A0A158BGI5	-9.615535	16.339924
A0A158CGU6	-9.651154	16.335608
A0A158DGV7	-9.829226	16.406582
A0A158ECR2	-9.5187	16.97532
A0A158FBV3	-9.3980665	16.226393
A0A158G285	-11.233931	16.651289
A0A158GGS6	-10.685161	16.791267
A0A158GU62	-11.121317	16.302317
A0A158H8N6	-10.183634	16.597614
A0A158HPL8	-10.962951	17.245539
A0A158HRN2	-9.808024	17.084513
A0A158IJW3	-9.968234	16.257946
A0A158LRX3	-18.284208	0.3432612
A0A158LT84	-18.344494	1.6304945
A0A158RGM3	-1.614767	-1.8807579
A0A158SKK9	4.4893756	1.7439402
A0A158SQ06	7.188952	-7.381546
A0A159Z5F3	11.347866	5.617353
A0A160A1N1	4.3418436	22.944115
A0A160BQ99	7.0068855	11.344607
A0A160DXL3	-0.73273194	17.919142
A0A160F1C9	1.3039043	6.0159235
A0A160FB63	-5.846247	8.706159
A0A160HG25	-2.6522944	-1.5999966
A0A160HZJ8	1.4556148	-5.7350373
A0A160JER3	8.059237	-7.9504533
A0A160KRF3	12.849546	14.341719
A0A160MZ81	-1.8040768	17.299295
A0A160MZG8	2.3528957	18.077307
A0A160PF16	10.296828	8.838732
A0A160T1V4	2.1571474	5.204993
A0A160U4Y8	16.421984	5.8933573
A0A160UYJ2	16.343948	5.9924655
A0A160VNU8	-10.876119	12.7948
A0A161ILU9	1.9487684	1.24455
A0A161JHJ2	-13.011705	-0.7629638
A0A161LL83	-10.728626	0.9840725
A0A161QHE6	-2.061236	-0.8228458
A0A161T1V2	-10.242616	7.171114
A0A161UWU4	-3.9166858	-8.808546
A0A161WJ06	1.9646238	0.8890361
A0A161WU21	-2.6533785	12.099969
A0A161XJ29	1.670139	1.6119465
A0A162DMX3	4.6513643	1.6009228
A0A162ENX1	10.797093	1.4182055
A0A162FWA8	-12.299376	0.1060831
A0A162GGQ7	12.808858	14.29369
A0A162JY20	9.343481	-1.8567516
A0A162K397	1.3395231	13.111085
A0A162K5N2	1.433089	13.013965
A0A162NSV3	4.498771	9.331256
A0A162UTD7	4.453027	8.793546
A0A162YK44	11.927822	12.588961
A0A163AIU1	-9.088842	2.7152624
A0A163BCL1	-9.023146	2.700548
A0A163CAR3	7.565596	3.015556
A0A163CFR9	6.7020574	15.447056
A0A163VRU2	11.1450405	4.5511174
A0A163XV55	-8.945023	1.9446241
A0A163YDS8	3.625425	15.680454
A0A163YPZ8	-5.523349	-0.98261034
A0A164A8Y4	10.391639	8.884346
A0A164AFN4	6.623774	3.22272
A0A164BTU6	0.07336739	4.926785
A0A164CFH4	-10.0284605	6.6826687
A0A164CH37	-8.950928	2.0798497
A0A164D1I8	-0.6422595	5.940509
A0A164J9U0	1.4343252	2.754547
A0A164Q4I0	-2.3326917	-1.6142801
A0A164WKL2	-2.0361571	-0.85954696
A0A165F6E5	-3.3704202	16.622114
A0A165I3X0	-2.740128	7.0879774
A0A165L7P5	6.1771092	5.230976
A0A165LKC5	7.0614014	13.871371
A0A165LQ08	-3.4017484	8.671462
A0A165N7H6	-4.723335	1.5613137
A0A165NVQ5	16.004532	8.7409115
A0A165R6S0	5.941226	-7.589372
A0A165RUT6	1.5574058	-5.4514513
A0A165SYM7	5.52211	12.274256
A0A165UJ11	1.6474094	-5.543025
A0A165ULS2	1.6794258	-5.495398
A0A165WAF4	0.22397032	5.059392
A0A165WWR4	2.9508903	23.910793
A0A165XNP1	10.827066	1.5400994
A0A165ZF33	-1.1680733	-8.487244
A0A166EA83	1.5734988	-5.5607204
A0A166FVS1	13.880649	4.679086
A0A166IUA9	3.5631328	-2.6791594
A0A166LGJ2	-4.2861357	11.594308
A0A166NM42	2.6173089	22.670954
A0A166UGB8	15.778905	9.328255
A0A166XJE0	1.614243	4.1510105
A0A167ATM0	1.6297727	4.0518184
A0A167BRN1	-1.0045072	17.827782
A0A167DUV9	2.3603582	11.969582
A0A167F0R5	1.6137806	4.05438
A0A167HMR8	1.6678038	4.0902305
A0A167HU53	0.75923294	4.499247
A0A167IJL2	5.0879455	2.3196313
A0A167NNQ3	1.6145003	4.0517435
A0A167U529	-2.1108007	-4.9603367
A0A167W1N4	-10.515579	16.949654
A0A168CXT7	2.0416312	12.193068
A0A169M4R4	-2.0479424	-7.8171034
A0A170XJ05	-12.494462	-8.490602
A0A171KSR3	-0.4474092	14.835662
A0A172TBA5	5.951795	4.2924724
A0A172TQL9	0.33821052	4.5612903
A0A172TRI3	3.1538284	11.281587
A0A172UAF7	-6.373103	10.69977
A0A172UQP3	-5.513554	-5.0022874
