protid	tSNE1	tSNE2
A0A2A6RJC2	45.30635	107.28701
A0A2A6RWR0	25.047117	-89.17778
A0A2A6S163	14.506982	-91.702995
A0A2A6S943	28.836058	-93.69392
A0A2A6SEF3	39.06028	-99.60638
A0A2A6SFG8	21.287851	-98.85779
A0A2A6SL61	36.05135	-100.03026
A0A2A6SNV6	33.94915	-99.81041
A0A2A6SVU4	15.504014	-96.19885
A0A2A6T091	26.471636	-88.85653
A0A2A6T3F9	23.479078	-89.336494
A0A2A6T7C4	22.128199	-86.611855
A0A2A6TBQ0	18.983355	-97.51981
A0A2A6TID2	37.794395	-98.48831
A0A2A6TPJ5	38.13394	-98.55661
A0A2A6TTY2	22.34346	-86.72849
A0A2A6U416	23.600092	-102.761055
A0A2A6U852	20.14556	-88.7382
A0A2A6UC26	2.8319302	86.89521
A0A2A6UGU0	23.312874	-90.0665
A0A2A6UKX5	26.951826	-94.861336
A0A2A6UN66	35.391075	-97.226
A0A2A6UTY8	36.24477	-100.2438
A0A2A6V107	15.254133	-91.15294
A0A2A6V5U8	34.30546	-98.66309
A0A2A6V8P0	24.835926	-104.83494
A0A2A6VDX6	23.02788	-101.328125
A0A2A6VFQ9	22.619396	-85.659935
A0A2A6VKU3	35.392788	-99.54938
A0A2A6VPQ3	17.569561	-99.83282
A0A2A6VWG6	22.13146	-87.68388
A0A2A6VZN4	23.794374	-102.19944
A0A2A6W500	17.270538	-92.17
A0A2A6W7K9	37.317608	-99.206795
A0A2A6WCE9	24.9854	-103.447754
A0A2A6WI86	27.172882	-89.17296
A0A2A6WRI0	19.102385	-92.69986
A0A2A6WVQ0	18.526953	-92.27064
A0A2A6WZ47	25.154366	-104.62706
A0A2A6X4B1	29.450397	-92.39106
A0A2A6X951	25.743683	-105.41005
A0A2A6XC59	18.840433	-97.468956
A0A2A6XHT9	23.585958	-89.868576
A0A2A6XLE7	38.62785	-99.74361
A0A2A6XQY4	23.052046	-100.56689
A0A2A6XS93	33.77418	-99.5316
A0A2A6XYJ4	27.891804	-89.312065
A0A2A6Y3Q3	19.309877	-93.635
A0A2A6Y515	20.02901	-101.36566
A0A2A6Y9J9	18.07305	-97.14343
A0A2A6YDF6	25.712116	-88.623856
A0A2A6YJ56	17.704876	-92.11848
A0A2A6YMZ7	31.684305	-99.263695
A0A2A6YRX2	35.418858	-99.615906
A0A2A6YYG1	23.185116	-100.04566
A0A2A6YYR4	19.332834	-99.210754
A0A2A6Z5K9	35.7959	-100.14552
A0A2A6Z928	-75.65964	61.88493
A0A2A6ZGU6	-75.49742	61.896854
A0A2A6ZX66	-75.4287	61.87526
A0A2A7A5T9	-75.54227	61.86812
A0A2A7AKV6	40.71368	19.748346
A0A2A7ASL7	40.694595	19.83207
A0A2A7AVS0	-75.64374	61.93439
A0A2A7B550	40.72888	19.753614
A0A2A7BCS6	40.70585	19.758196
A0A2A7DFI0	30.030474	129.19247
A0A2A7DYC6	30.019238	124.780975
A0A2A7H9H3	30.49968	133.58524
A0A2A7HNH2	28.321634	127.37791
A0A2A7NDT7	90.01062	-79.46226
A0A2A7S668	128.1816	-29.242504
A0A2A7T645	-15.349767	113.36148
A0A2A7U4L3	69.07966	-19.469025
A0A2A7UFK7	-113.32791	39.20456
A0A2A7V0B3	58.30296	0.17403612
A0A2A7W6Y0	36.279114	125.14105
A0A2A7WWW7	-2.1222918	96.97053
A0A2A7XGU4	30.865755	124.95044
A0A2A8CX75	41.945553	107.54341
A0A2A8D376	3.788781	4.746391
A0A2A8HUW3	-45.984684	2.423338
A0A2A8N299	31.537188	129.41806
A0A2A8PX62	32.42179	125.5119
A0A2A8S1F9	29.279333	127.83933
A0A2A8SLP1	36.616795	135.93971
A0A2A8V604	35.908287	135.55081
A0A2A9A7N6	36.011833	124.69288
A0A2A9CJW9	-84.4903	3.0940537
A0A2A9CVL9	-139.91695	50.938316
A0A2A9CWR3	-6.375973	-30.12852
A0A2A9DVZ5	-5.9120274	82.09256
A0A2A9EA95	11.098839	-11.663445
A0A2A9EEI5	10.028376	25.620346
A0A2A9EPX7	7.4115195	-13.64754
A0A2A9ETK6	11.32974	-10.780348
A0A2A9F4G8	-2.9212737	141.89233
A0A2A9F768	-116.26272	31.277447
A0A2A9FQ57	49.30974	-113.765045
A0A2A9GLJ5	-14.63629	25.127214
A0A2A9GR80	-140.1723	51.254566
A0A2A9HFX3	-94.70868	-30.538774
A0A2A9K9C7	129.27235	-26.841217
A0A2A9KL97	44.374992	3.8734963
A0A2A9LNE9	121.94238	-29.893414
A0A2A9TA43	30.1944	129.38846
A0A2A9WBS9	35.29475	127.58164
A0A2B0KRV0	30.937128	126.11726
A0A2B0MDZ6	28.740408	126.82193
A0A2B0XP97	29.83882	129.12392
A0A2B0YH94	28.265581	129.21574
A0A2B1E1R6	35.7845	125.18082
A0A2B1JCS5	29.887354	130.17838
A0A2B1KM01	30.032915	124.92741
A0A2B1NH85	30.975107	134.47984
A0A2B1UHY9	31.747807	130.01047
A0A2B2FDD9	29.396059	131.57622
A0A2B3QN29	28.85205	126.13312
A0A2B3UHT5	36.929092	126.79785
A0A2B4FSZ1	36.042484	127.556335
A0A2B4LT35	35.979736	127.38279
A0A2B4P0M8	30.462671	133.07814
A0A2B4WRS3	28.169283	128.0805
A0A2B5IZM8	30.805895	123.67563
A0A2B5PQW3	32.663322	130.99571
A0A2B5SH77	32.23911	134.03174
A0A2B5XD87	28.00521	130.81198
A0A2B7GWM5	14.538915	-35.55484
A0A2B7MA09	71.16219	79.672775
A0A2B7W961	31.38679	134.71637
A0A2B8A373	-0.76651746	3.910763
A0A2B8AVT0	-57.95742	-111.178955
A0A2B8B8B0	-38.809254	0.35048285
A0A2B8JC29	30.073755	69.875656
A0A2B8KML8	28.972586	132.17126
A0A2B9BIS7	37.59278	130.00256
A0A2B9DKP0	34.22939	134.98207
A0A2B9PZ20	33.240646	132.62633
A0A2B9U2W7	32.886772	132.7641
A0A2C0CTJ3	32.170376	129.95775
A0A2C0EVY4	32.506054	134.46086
A0A2C1DKK9	33.361362	134.97833
A0A2C1EYE0	30.496603	132.84634
A0A2C1K0M7	30.244373	125.91417
A0A2C1K676	-85.36915	3.001226
A0A2C1M4F7	30.494059	125.05559
A0A2C1M8R6	28.90463	131.23123
A0A2C1QPG9	28.15686	131.177
A0A2C1UJI9	35.030846	134.71529
A0A2C2A7R0	34.38251	131.22302
A0A2C2H1P3	29.714987	127.9469
A0A2C2TS86	31.603987	123.193794
A0A2C2WXG9	31.40653	127.21801
A0A2C3CD25	33.47472	130.61192
A0A2C3CGN8	30.580597	128.93025
A0A2C3LH94	30.37166	125.364784
A0A2C4NCD9	28.119282	129.51694
A0A2C5HL47	29.875446	69.57851
A0A2C5Q8C2	31.50514	131.4454
A0A2C5Q9T3	28.226805	129.02475
A0A2C5VA24	116.70577	43.80164
A0A2C6C4N0	70.903564	-19.543383
A0A2C6CPS1	70.72198	-67.50027
A0A2C6CU89	-83.094	68.28821
A0A2C6DDH0	-27.388964	95.26189
A0A2C6J4N6	-8.078108	17.02722
A0A2C6WLC8	-90.04891	-19.130049
A0A2C7A967	7.038628	94.771675
A0A2C7AQE2	-138.59431	48.698814
A0A2C8F313	123.57132	34.626293
A0A2C8X8Z4	-27.945524	-77.92535
A0A2C8YE99	-116.128296	-5.72691
A0A2C8Z2D9	126.82859	-27.734941
A0A2C9CR66	-49.121964	-26.600376
A0A2C9D860	-17.89556	-40.52492
A0A2C9EVM7	140.27931	18.775349
A0A2C9NY78	57.29558	81.09771
A0A2C9SYH1	-128.20172	-8.632981
A0A2C9Z4U3	27.9631	128.55681
A0A2C9ZI74	30.899672	131.82973
A0A2D0A4Z3	-67.99315	107.7602
A0A2D0A833	-1.4521692	28.308565
A0A2D0AG15	34.782394	44.48279
A0A2D0HJ69	-21.836117	-24.936005
A0A2D0IAE9	-20.632378	-2.7690973
A0A2D0IGY6	76.01521	-6.578466
A0A2D0IWX2	-11.000391	142.15686
A0A2D0J456	-11.439826	142.17326
A0A2D0JUK8	-21.32114	137.14249
A0A2D0JUZ4	-11.986462	142.99513
A0A2D0KK04	-16.09955	143.79948
A0A2D0KT67	-9.536257	139.70427
A0A2D0KZC3	-9.706234	139.91891
A0A2D0LHU1	-9.842603	140.85265
A0A2D0N354	-66.07445	106.0725
A0A2D0NBQ8	5.0105524	-68.3504
A0A2D1IA54	53.92719	61.423893
A0A2D1ILM3	-86.16885	-65.302444
A0A2D1KLB4	59.430206	-91.97424
A0A2D1SPY2	-2.3928216	99.73914
A0A2D1TTP8	113.064865	44.376644
A0A2D1TVC8	-109.18645	8.015382
A0A2D1U2X6	-20.523836	1.44308
A0A2D1U5C3	-66.78141	108.25786
A0A2D2B432	-99.719025	55.11834
A0A2D2C380	-14.998097	26.194498
A0A2D2D589	-100.68627	54.976215
A0A2D2DSH9	14.29516	28.484232
A0A2D2E5X3	-75.40525	39.82222
A0A2D2H501	74.55364	-50.758034
A0A2D2LSZ3	-76.17515	39.43265
A0A2D2M187	94.0276	47.585114
A0A2D2Q4P6	-5.6997743	8.769613
A0A2D3C8D1	70.11842	-35.307297
A0A2D3HIE2	-98.655426	55.409943
A0A2D3RHK5	-42.317398	-2.35646
A0A2D3UAH4	-49.795254	-112.30545
A0A2D3VU46	-20.227121	-3.0621824
A0A2D3W553	-20.34826	-2.7223713
A0A2D3WFQ1	3.7098796	-78.59599
A0A2D3WS93	-2.3494575	33.841183
A0A2D4RRH3	-90.55696	78.74244
A0A2D4S5E8	95.25629	55.127766
A0A2D4SCR6	-49.34698	80.20976
A0A2D4T8C1	38.55433	19.565613
A0A2D4T9V1	74.05666	19.659212
A0A2D4TGU0	19.702744	28.318544
A0A2D4TM06	-89.84049	-22.004892
A0A2D4UZL9	15.67621	-137.30786
A0A2D4VMA6	63.61779	35.933296
A0A2D4WNJ7	4.352432	-76.24029
A0A2D4XJ75	-28.857136	1.9696519
A0A2D4XME9	11.255649	95.822685
A0A2D4Y6U4	-44.243248	1.8748502
A0A2D4YB64	-56.493896	-44.50393
A0A2D4ZE79	56.69114	-84.93445
A0A2D4ZWC0	-112.16968	7.0486603
A0A2D5AI53	53.17384	-78.89087
A0A2D5AMD5	90.78729	-44.556774
A0A2D5BEP3	9.9255295	50.11865
A0A2D5C3Y3	-81.96589	18.87496
A0A2D5E5L7	-96.68388	-31.075315
A0A2D5EPU2	104.97334	-67.79717
A0A2D5F3W4	-49.071064	-1.12992
A0A2D5F8R1	74.052284	20.103666
A0A2D5FRX8	63.077633	33.636723
A0A2D5G0Z7	95.13438	-42.006893
A0A2D5GF31	105.06899	45.127506
A0A2D5H059	37.79764	110.33107
A0A2D5HBJ5	-31.452797	4.4912457
A0A2D5HPI9	95.13342	-41.35936
A0A2D5IN44	5.059662	-74.730064
A0A2D5J9Q0	20.217009	-128.84824
A0A2D5K904	-94.68766	16.160044
A0A2D5LPI1	-27.674627	70.55434
A0A2D5LYJ2	-78.455696	21.401361
A0A2D5M966	3.8098369	-75.50825
A0A2D5NC37	-63.17021	90.42134
A0A2D5PBP5	96.91839	54.4941
A0A2D5Q3W5	-20.381407	110.261116
A0A2D5T3D4	-25.903435	94.8105
A0A2D5TXE6	10.144819	1.1615825
A0A2D5UKB1	74.07773	-30.11247
A0A2D5VU57	139.8005	16.885223
A0A2D5X7L6	11.962352	108.08622
A0A2D5Y1H9	-40.406174	33.292503
A0A2D5Z7D7	-48.152164	-58.25836
A0A2D5ZVA5	-83.79824	78.43954
A0A2D6A5D5	98.06273	-65.71814
A0A2D6BB84	16.670713	-135.49399
A0A2D6G5W3	-41.780586	27.967794
A0A2D6H6F2	-48.408646	-6.893421
A0A2D6I0B6	-36.414032	-95.88821
A0A2D6I7S7	-20.457441	110.10355
A0A2D6JEP7	-85.832924	77.55085
A0A2D6LUA4	71.509514	39.295124
A0A2D6RR34	100.81462	-17.35096
A0A2D6SBJ3	14.590917	25.404575
A0A2D6SFG7	-3.5339487	50.89849
A0A2D6T0D6	-33.37272	2.330134
A0A2D6VZG4	52.7422	-109.885544
A0A2D6W8W7	-19.720448	61.1821
A0A2D6Y1H1	-127.48401	-40.63225
A0A2D6YBA8	10.365864	94.42173
A0A2D6YTN3	4.3365397	-76.27944
A0A2D6ZTY4	7.946904	56.937378
A0A2D7A395	-27.792538	70.41988
A0A2D7A8T7	-38.029068	0.07866457
A0A2D7AJ58	-51.892567	-27.149572
A0A2D7AZ98	-64.11658	-19.88893
A0A2D7B9P3	-68.71306	101.18192
A0A2D7DG25	70.69358	-35.82291
A0A2D7DPU4	75.059135	-77.85418
A0A2D7DVK2	49.54538	24.746632
A0A2D7EBF2	-73.82656	15.847397
A0A2D7F5J8	89.28546	17.387974
A0A2D7FH05	45.950756	-58.43509
A0A2D7FNS8	37.253536	-58.693447
A0A2D7FRX9	38.33321	-59.677467
A0A2D7GX39	-78.48481	20.861084
A0A2D7HPK0	-5.1195955	49.675705
A0A2D7I3A3	74.972595	-77.86753
A0A2D7J0U4	-11.546553	-42.394154
A0A2D7JJX1	-28.400755	3.4434762
A0A2D7JK98	-36.892895	-9.898735
A0A2D7KHU4	-15.736758	-41.310036
A0A2D7LYU5	73.61429	20.146332
A0A2D7MC18	31.178127	-13.660731
A0A2D7MIP7	-69.42301	-15.953257
A0A2D7MTS8	31.52768	-13.659294
A0A2D7MZV9	-25.983723	95.02384
A0A2D7NK39	4.9387493	-75.1632
A0A2D7NTE1	38.552082	19.578869
A0A2D7PKE6	15.359739	9.949849
A0A2D7PNG5	26.667257	9.208075
A0A2D7TQ06	38.66051	-59.899395
A0A2D7TYM3	7.6024675	-119.69932
A0A2D7U6T3	-130.90462	-40.165047
A0A2D7WI43	72.9375	18.364618
A0A2D7XE94	131.8564	-6.7525234
A0A2D7XUF4	-12.757553	-43.2154
A0A2D7Z5B9	-33.231163	0.9516077
A0A2D7ZJ29	-48.62407	52.397007
A0A2D7ZW69	125.079414	34.273212
A0A2D8AFR0	94.60504	55.153275
A0A2D8B5L3	136.82242	-7.3161383
A0A2D8BQI1	62.86935	36.58135
A0A2D8C4Y8	17.262203	104.47908
A0A2D8CJL4	-110.1683	6.66009
A0A2D8D6Y2	-47.40238	-3.4603715
A0A2D8FRX5	-99.37151	59.725037
A0A2D8FWN4	14.61417	98.50009
A0A2D8GIU0	26.684385	9.07117
A0A2D8HIQ5	-38.849503	-0.2749658
A0A2D8HRD3	-19.715002	-61.98891
A0A2D8IZQ3	82.13718	-54.578247
A0A2D8J777	-95.64231	5.2124453
A0A2D8JY01	-7.7415237	-129.50616
A0A2D8KS80	0.18776706	49.34287
A0A2D8LKY5	9.526405	94.76399
A0A2D8LNE5	27.740566	68.49611
A0A2D8LU52	26.494402	9.291594
A0A2D8MHC4	-46.823574	-0.94229746
A0A2D8NCL9	49.82796	-115.06513
A0A2D8NUE0	-49.21707	71.89107
A0A2D8PB05	20.491528	-127.182686
A0A2D8RCS4	82.10109	-51.863377
A0A2D8S1Y6	45.947216	-69.60805
A0A2D8SQM4	95.77667	-40.71982
A0A2D8TA15	-33.057064	36.661594
A0A2D8U090	-130.07043	-41.817635
A0A2D8UIY1	69.0503	35.680637
A0A2D8UJF4	-0.58785355	49.40056
A0A2D8V412	-19.896854	-61.78021
A0A2D8WW34	-13.683621	20.921656
A0A2D8X733	-0.98621345	21.682766
A0A2D8X8V1	9.853136	94.7949
A0A2D8XIS8	-17.246988	-40.616314
A0A2D8YQH8	-14.750604	-41.84606
A0A2D8YZL6	9.960491	50.242542
A0A2D9B4Q1	13.057471	97.39431
A0A2D9B7I5	-0.68202424	22.096361
A0A2D9BGT2	11.325602	95.84809
A0A2D9C4A4	31.282537	70.04431
A0A2D9DC00	14.48239	25.374693
A0A2D9E6X5	94.436195	-40.18166
A0A2D9ENK7	133.57008	-6.7467494
A0A2D9EYW3	9.944635	50.192547
A0A2D9FPX4	-111.93934	6.0429187
A0A2D9I3Q5	-37.498108	-8.961604
A0A2D9K5A4	-48.93141	-24.919012
A0A2D9KK79	-79.587814	20.054237
A0A2D9KSC9	-41.230057	74.96087
A0A2D9LAB6	53.09462	-109.39287
A0A2D9N1S7	5.68068	24.354727
A0A2D9N972	11.228141	95.944786
A0A2D9NVF0	-129.15271	26.168613
A0A2D9PQ75	59.341015	-89.800896
A0A2D9Q6B8	8.756499	94.88298
A0A2D9Q7Q9	10.721935	54.42676
A0A2D9RCR6	-16.486776	-42.026493
A0A2D9S3I3	-45.77069	-3.287033
A0A2D9T3I8	-31.486155	-58.80249
A0A2D9TXY8	85.888466	15.350028
A0A2D9UMK6	-41.244038	-57.421055
A0A2D9VHV1	14.040474	-127.67665
A0A2D9VNU9	19.193535	-130.8001
A0A2D9VWK5	131.35205	35.551716
A0A2D9WEW5	-36.7122	-4.889197
A0A2D9WY57	71.83875	37.96033
A0A2D9Y316	-12.696527	44.774384
A0A2D9ZAH3	59.177635	-87.93812
A0A2E0A4M0	94.65215	54.78533
A0A2E0AKW2	-127.57996	-40.740864
A0A2E0ATK1	56.87067	-87.025955
A0A2E0BA58	-92.508	4.170667
A0A2E0BJU6	16.256031	-121.36307
A0A2E0DHN2	14.430295	98.345146
A0A2E0ECA0	-127.034035	-40.313053
A0A2E0F3Q1	56.889996	-84.97898
A0A2E0FC11	-96.79292	3.0347822
A0A2E0GHF4	-35.110027	-10.350146
A0A2E0HN52	85.90863	15.219154
A0A2E0IFZ3	-12.0280075	-126.08399
A0A2E0J2T7	-42.75859	69.0645
A0A2E0J5Z1	-7.767522	-139.52264
A0A2E0L0G6	11.2177	24.246927
A0A2E0M6G5	48.232704	-63.973724
A0A2E0MQK7	-21.92727	-61.975445
A0A2E0N3K0	88.07357	45.43958
A0A2E0NRA4	53.616257	-80.305954
A0A2E0Q3W4	33.89668	-53.23206
A0A2E0QNA1	-61.761295	108.40312
A0A2E0RDH6	14.170432	-119.3785
A0A2E0S853	59.45532	-89.78647
A0A2E0SQ38	0.6586459	-74.28393
A0A2E0SST9	-115.48692	0.4186796
A0A2E0THN2	104.95214	-67.79745
A0A2E0U9J4	-11.707932	-41.447838
A0A2E0UHH2	-100.295	-31.953856
A0A2E0UL66	0.77273035	3.9704485
A0A2E0V2V5	-6.362579	-5.6070232
A0A2E0V637	-82.50971	-11.192097
A0A2E0VIM4	49.541542	25.67522
A0A2E0VY03	-78.41873	64.74293
A0A2E0VZ18	67.127625	39.27777
A0A2E0W7L1	46.6268	108.13488
A0A2E0W8J7	-73.03918	-106.20391
A0A2E0WNL6	85.41884	34.13511
A0A2E0X4S3	22.351784	64.279144
A0A2E0YAU4	88.516045	25.997427
A0A2E0YP05	-0.3966832	21.894941
A0A2E0YY99	73.67042	19.729727
A0A2E0Z9B1	-96.245	6.1322913
A0A2E0ZXD1	87.79656	45.470795
A0A2E1ABE8	0.5397532	35.728024
A0A2E1ANT6	-75.27008	17.630373
A0A2E1B2T3	-25.44734	-146.66953
A0A2E1CXK8	-36.332474	-6.2713084
A0A2E1DTV6	22.651955	-135.0747
A0A2E1DYM2	-61.90455	-41.03209
A0A2E1EFT1	45.582123	-59.854256
A0A2E1EQN6	-48.188293	104.014694
A0A2E1GDC7	22.354786	2.9981964
A0A2E1GRK6	71.01611	-36.671005
A0A2E1H9Z8	-57.613907	-22.14763
A0A2E1HUD7	14.530591	-119.62314
A0A2E1KKM1	57.105118	-85.57516
A0A2E1KW36	88.446815	10.775772
A0A2E1LNG1	6.88399	-119.07331
A0A2E1LV32	53.669724	-80.141785
A0A2E1LYH1	77.58997	49.633064
A0A2E1M455	0.9872766	-0.10825848
A0A2E1NME1	73.15434	20.180359
A0A2E1NQX4	74.301056	20.403728
A0A2E1Q4D5	8.847076	108.70289
A0A2E1QP21	-100.39369	63.724182
A0A2E1RKP8	13.78055	97.822655
A0A2E1RYH0	5.9756913	-119.31639
A0A2E1TKP1	95.79381	4.417976
A0A2E1TVA2	-45.96906	-28.336
A0A2E1U8Y8	0.9570003	-0.16603424
A0A2E1V0B0	-46.414352	-27.591734
A0A2E1VPM3	89.84679	26.208757
A0A2E1W3R5	66.322365	34.366062
A0A2E1XE83	72.10906	-46.022293
A0A2E1Y3L0	-2.9079564	-121.78337
A0A2E1Y9A6	-37.579285	-8.502169
A0A2E1YTY9	9.620738	-120.17953
A0A2E1Z3M6	-46.238796	-58.994984
A0A2E1ZMZ3	92.61625	46.98315
A0A2E1ZQV3	85.811386	44.33197
A0A2E2B255	-4.7172847	-2.1361516
A0A2E2BNU7	-52.51128	63.851234
A0A2E2BYU5	-71.801796	15.632514
A0A2E2CVI5	-41.946358	-7.151378
A0A2E2D3R9	-42.050858	75.484566
A0A2E2DMP4	-41.812824	-56.93179
A0A2E2E369	-33.23916	0.7944761
A0A2E2EHC3	26.181765	-58.308945
A0A2E2ENV3	-57.095886	-43.491676
A0A2E2FGV9	74.40958	-33.25017
A0A2E2GDS9	138.75496	28.433125
A0A2E2HEC2	91.39646	22.285372
A0A2E2HTG6	130.9704	37.180916
A0A2E2IAM7	94.50269	55.15194
A0A2E2IGV4	-41.207638	74.55365
A0A2E2IV76	-50.200153	54.32071
A0A2E2IYY8	11.786063	96.77021
A0A2E2J0I0	-0.5397752	22.003714
A0A2E2JCC3	117.29988	-18.897507
A0A2E2JZR9	17.785328	-121.244995
A0A2E2K232	73.5916	18.9529
A0A2E2KJX2	81.59068	-55.873405
A0A2E2L6C0	-119.977844	26.396992
A0A2E2MBJ6	-50.890034	-27.23182
A0A2E2MK09	9.944655	50.18458
A0A2E2N1B3	-41.29036	74.248184
A0A2E2NBF7	25.830202	65.178955
A0A2E2NUP0	100.9508	1.1299719
A0A2E2P2F8	-36.267776	53.136696
A0A2E2P8Q3	16.882324	-126.32286
A0A2E2PGF9	-2.2123394	22.223768
A0A2E2Q3R5	-36.709175	-87.347115
A0A2E2QS87	51.79853	-111.833855
A0A2E2R3T8	100.07726	-17.210081
A0A2E2RME4	-5.8651032	-120.70335
A0A2E2S595	17.278175	-136.90184
A0A2E2SGP6	-1.4642617	47.32463
A0A2E2SQB2	93.97431	-39.94767
A0A2E2T4B2	-27.98869	36.856922
A0A2E2TA00	-18.249516	-49.35761
A0A2E2UAQ8	26.425566	-57.67165
A0A2E2UGD0	-48.233963	103.98141
A0A2E2W185	48.70969	25.580896
A0A2E2W7F9	-0.94307435	21.641367
A0A2E2WC18	8.303303	94.62004
A0A2E2X259	-52.601337	-24.914526
A0A2E2XG94	40.34302	19.221712
A0A2E2XRM6	63.010418	32.516537
A0A2E2YBE0	-22.763224	-3.0200775
A0A2E2ZPW7	-46.892086	-4.0723257
A0A2E3ABV6	-47.170876	101.62713
A0A2E3CV04	85.90975	15.260012
A0A2E3EYE9	-40.820076	30.011831
A0A2E3F051	93.94851	-40.19721
A0A2E3F2I2	8.399235	53.841656
A0A2E3FFY0	22.535278	-135.33415
A0A2E3H477	21.174267	-130.49702
A0A2E3I5G5	-81.58877	19.28871
A0A2E3IJE3	57.035	-85.88251
A0A2E3IMI5	-47.158833	-27.510225
A0A2E3KAG5	-22.65206	-3.0726123
A0A2E3KJN6	4.54002	-75.96391
A0A2E3KUB0	116.1627	41.693172
A0A2E3M2B3	-80.218735	20.294563
A0A2E3MIA3	95.48786	15.709287
A0A2E3ML55	57.693596	-86.21322
A0A2E3P692	9.947933	50.235043
A0A2E3PKE9	17.087103	-126.764786
A0A2E3PY92	31.670372	-59.86633
A0A2E3Q061	-96.79526	-31.088375
A0A2E3QDU4	-41.67054	36.8176
A0A2E3QTB4	51.820026	48.16521
A0A2E3RT11	4.459365	-76.24631
A0A2E3SD16	-16.927942	44.080692
A0A2E3SMA5	45.031963	28.574411
A0A2E3U766	91.67014	47.096523
A0A2E3UTK1	77.25019	-58.482975
A0A2E3VS10	-75.67192	18.184488
A0A2E3X8P6	71.075325	37.531353
A0A2E3XFQ9	-36.98707	-6.8366966
A0A2E3XU80	-116.13526	26.427135
A0A2E3YGT2	-72.40025	-16.685717
A0A2E4DC80	26.39874	-57.67936
A0A2E4E7J7	33.890083	-53.282093
A0A2E4ED42	-18.3524	-49.455585
A0A2E4HBQ0	93.81953	-39.920185
A0A2E4ICP6	-40.81327	55.89224
A0A2E4IYF2	-89.99214	77.80722
A0A2E4L4J9	-93.56258	3.5613678
A0A2E4M8E9	-67.16029	98.810616
A0A2E4P7Y4	-16.686737	44.19363
A0A2E4Q0W6	-40.07922	71.88248
A0A2E4QRY7	-93.71834	61.325993
A0A2E4R6K2	135.27171	-6.3921328
A0A2E4RNE3	-19.679256	-62.011395
A0A2E4S8C6	-64.32856	-19.699806
A0A2E4X8E5	-23.190277	-2.5163307
A0A2E4Y1H5	-43.103016	-2.6527305
A0A2E4Y788	-24.941395	-74.144806
A0A2E4Y7W7	-78.14631	61.7669
A0A2E4YLV6	-41.961056	-57.26142
A0A2E5A007	82.781105	-52.455235
A0A2E5AF83	64.857994	40.201206
A0A2E5AXF6	14.058939	98.11412
A0A2E5B1I6	-27.276499	4.367352
A0A2E5BEH4	6.640329	64.70629
A0A2E5BG74	-18.491087	50.22118
A0A2E5BPB5	22.63481	-60.49619
A0A2E5C5A0	48.673916	25.554483
A0A2E5E2B2	45.318333	105.5702
A0A2E5ECT9	36.700043	37.993137
A0A2E5EIF6	99.41255	-64.18823
A0A2E5FCU4	1.8795767	135.6508
A0A2E5FWM1	-44.55765	73.042274
A0A2E5GTT7	-93.4164	3.5851197
A0A2E5HPI5	-89.19644	85.524826
A0A2E5K280	82.75736	-53.24664
A0A2E5KW68	-43.9918	-2.05913
A0A2E5L973	-18.452227	3.3090348
A0A2E5M4N8	90.19101	44.105328
A0A2E5MJK3	53.230293	-109.12611
A0A2E5PBW2	-47.711235	-27.241072
A0A2E5PYZ9	19.67197	28.39969
A0A2E5QP00	-82.383385	-11.059804
A0A2E5SAZ0	52.70766	-110.0856
A0A2E5T9J8	-41.57028	-57.326782
A0A2E5Z388	-75.26724	17.507019
A0A2E6A540	2.2073967	38.465
A0A2E6EXR8	8.507865	62.77041
A0A2E6EYQ5	69.175125	35.575886
A0A2E6G3I0	53.999252	-79.83631
A0A2E6GGV5	-126.726006	-37.896114
A0A2E6GUS8	27.672163	59.85389
A0A2E6HX82	-46.191284	-58.130447
A0A2E6JQN5	-48.1687	104.026375
A0A2E6L2Y9	-39.074707	7.761713
A0A2E6LFM4	-44.884426	101.96903
A0A2E6LSW1	88.76141	26.044128
A0A2E6M276	81.681915	-55.54282
A0A2E6N2X8	-111.369865	5.9460993
A0A2E6PUZ5	45.732964	30.986233
A0A2E6Q4A0	1.8008698	1.7254552
A0A2E6QMI1	-50.695114	-4.613735
A0A2E6QRM2	69.48698	38.46736
A0A2E6QXA8	-49.05487	-61.28064
A0A2E6R6H5	94.78874	55.056286
A0A2E6RDX0	91.18398	21.9605
A0A2E6RMK1	-36.213177	-7.3428693
A0A2E6S0D7	-46.59487	1.6422405
A0A2E6SUX5	56.755077	30.492432
A0A2E6SZY3	14.141478	69.76643
A0A2E6THZ7	82.59638	-52.283356
A0A2E6TQ19	82.538445	-53.348686
A0A2E6TY08	-89.01489	82.45
A0A2E6U2A6	37.29285	-58.732746
A0A2E6UNR1	-73.721214	75.57973
A0A2E6WFG9	58.862663	-87.88359
A0A2E6WNU1	-36.65285	-100.01859
A0A2E6XJ97	38.587044	19.620417
A0A2E6Y323	44.949924	-72.12053
A0A2E6YRI9	38.55301	19.610544
A0A2E6Z6P5	38.867004	26.87124
A0A2E6ZRY6	14.945331	-39.664116
A0A2E7B4A9	-64.1795	-19.835747
A0A2E7BKG9	14.911352	50.604527
A0A2E7C5J7	74.38582	20.385366
A0A2E7CQ32	87.42204	41.469868
A0A2E7D4Y5	90.31095	44.89391
A0A2E7DJZ3	84.9663	37.67678
A0A2E7EDD9	94.40498	54.99836
A0A2E7EGW1	27.097334	66.33466
